Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697060965.1969714,388,78531,0,GPS1_Frame,42.33853127,-71.08623316,21.586,328138.3351360498,4689471.9001933895,19,T,5
1697060967.6645715,389,78532,0,GPS1_Frame,42.33853124666667,-71.08623310166666,21.598,328138.3398781215,4689471.897484498,19,T,5
1697060970.132081,390,78533,0,GPS1_Frame,42.338531253333336,-71.08623312833333,21.588,328138.3376994212,4689471.89827868,19,T,5
1697060972.599401,391,78534,0,GPS1_Frame,42.33853131833333,-71.08623317,21.586,328138.33444390644,4689471.905580652,19,T,5
1697060975.0665598,392,78535,0,GPS1_Frame,42.3385313,-71.08623312166667,21.584,328138.3383757746,4689471.903447182,19,T,5
1697060977.5342941,393,78536,0,GPS1_Frame,42.33853125666667,-71.08623311833334,21.587,328138.3385323257,4689471.898628609,19,T,5
1697060980.0007856,394,78537,0,GPS1_Frame,42.33853126166667,-71.08623312166667,21.596,328138.3382713405,4689471.899190558,19,T,5
1697060982.4656777,395,78538,0,GPS1_Frame,42.33853130166667,-71.08623309666666,21.592,328138.34043987456,4689471.903581723,19,T,5
1697060984.930178,396,78539,0,GPS1_Frame,42.338531295,-71.08623311,21.584,328138.3393232796,4689471.90286839,19,T,5
1697060987.3949468,397,78540,0,GPS1_Frame,42.338531265,-71.08623308666667,21.586,328138.3411638043,4689471.899489956,19,T,5
1697060989.8593657,398,78541,0,GPS1_Frame,42.338531295,-71.086233105,21.592,328138.3397351923,4689471.902858283,19,T,5
1697060992.324114,399,78542,0,GPS1_Frame,42.33853127,-71.08623309166667,21.593,328138.34076551336,4689471.900055274,19,T,5
1697060994.7914922,400,78543,0,GPS1_Frame,42.338531265,-71.08623311,21.599,328138.33924154856,4689471.899537118,19,T,5
1697060997.2582319,401,78544,0,GPS1_Frame,42.338531266666664,-71.086233105,21.594,328138.33965800185,4689471.899712082,19,T,5
1697060999.7260993,402,78545,0,GPS1_Frame,42.33853126333333,-71.08623309333333,21.603,328138.3406100474,4689471.899318361,19,T,5
1697061002.1913252,403,78546,0,GPS1_Frame,42.338531285,-71.08623306333334,21.598,328138.34314054524,4689471.901663642,19,T,5
1697061004.6585174,404,78547,0,GPS1_Frame,42.33853129333333,-71.086233105,21.606,328138.3397306517,4689471.902673214,19,T,5
1697061007.1257808,405,78548,0,GPS1_Frame,42.33853130833333,-71.08623310333333,21.602,328138.3399088208,4689471.90433548,19,T,5
1697061009.5931635,406,78549,0,GPS1_Frame,42.338531255,-71.08623309833334,21.596,328138.34017543163,4689471.898403114,19,T,5
1697061012.059648,407,78550,0,GPS1_Frame,42.338531288333336,-71.08623308333334,21.598,328138.3415019799,4689471.9020742085,19,T,5
1697061014.5270748,408,78584,0,GPS1_Frame,42.33853132833333,-71.08623296166667,21.6,328138.35163414385,4689471.906269989,19,T,5
1697061016.994278,409,78585,0,GPS1_Frame,42.33853132833333,-71.08623297833333,21.598,328138.35026110435,4689471.906303677,19,T,5
1697061019.4617825,410,78586,0,GPS1_Frame,42.33853129,-71.08623293333333,21.592,328138.35386387596,4689471.901956098,19,T,5
1697061021.9295688,411,78587,0,GPS1_Frame,42.33853133,-71.08623295833333,21.595,328138.3519132936,4689471.906448323,19,T,5
1697061024.3965397,412,78588,0,GPS1_Frame,42.33853131666667,-71.08623294666667,21.6,328138.3528380934,4689471.904944177,19,T,5
1697061026.861364,413,78589,0,GPS1_Frame,42.33853133833333,-71.08623295666666,21.597,328138.3520733003,4689471.9073703075,19,T,5
1697061029.3250794,414,78590,0,GPS1_Frame,42.33853130833333,-71.08623294333333,21.601,328138.3530900016,4689471.904012087,19,T,5
1697061031.7892535,415,78591,0,GPS1_Frame,42.338531286666665,-71.086232885,21.599,328138.3578366097,4689471.901488265,19,T,5
1697061034.2534506,416,78592,0,GPS1_Frame,42.338531298333336,-71.08623291,21.599,328138.3558088348,4689471.902834289,19,T,5
1697061036.7184525,417,78593,0,GPS1_Frame,42.338531276666664,-71.086232885,21.593,328138.357809366,4689471.900377841,19,T,5
1697061039.1855717,418,78594,0,GPS1_Frame,42.338531325,-71.08623289833334,21.592,328138.35684261145,4689471.905771838,19,T,5
1697061041.6542742,419,78595,0,GPS1_Frame,42.338531313333334,-71.08623286333334,21.593,328138.3596942097,4689471.904405601,19,T,5
