Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065221.0455801,65,82770,0,GPS1_Frame,42.33860349333333,-71.088629235,0.636,327941.1377704027,4689484.765801552,19,T,5
1697065223.3360574,66,82795,0,GPS1_Frame,42.338581051666665,-71.08860471333334,5.525,327943.09671239264,4689482.224204874,19,T,1
1697065225.45013,67,82796,0,GPS1_Frame,42.338522035,-71.08854919666666,13.852,327947.509342127,4689475.558515547,19,T,1
1697065227.3872573,68,82797,0,GPS1_Frame,42.338601071666666,-71.08859772166667,1.346,327943.7273059229,4689484.4331260305,19,T,1
1697065229.501384,69,82798,0,GPS1_Frame,42.338614635,-71.08863889333334,1.149,327940.3724838976,4689486.022542982,19,T,4
1697065231.7918365,70,82799,0,GPS1_Frame,42.338615096666665,-71.08863968833333,1.313,327940.3082491945,4689486.075416275,19,T,5
1697065234.0806024,71,82800,0,GPS1_Frame,42.338615445,-71.08864058833333,1.473,327940.2350552341,4689486.115917237,19,T,5
1697065236.3687172,72,82801,0,GPS1_Frame,42.338616036666664,-71.088640825,1.717,327940.2171718809,4689486.182096229,19,T,1
1697065238.4802074,73,82802,0,GPS1_Frame,42.338626686666665,-71.08863416166666,1.537,327940.79516043677,4689487.351214257,19,T,1
1697065240.592182,74,82803,0,GPS1_Frame,42.33864895333333,-71.08862099666666,0.96,327941.94045513036,4689489.797118565,19,T,1
1697065242.7042406,75,82804,0,GPS1_Frame,42.338607956666664,-71.08864858166666,1.938,327939.5561215981,4689485.300569633,19,T,1
1697065244.8161201,76,82805,0,GPS1_Frame,42.33868012166667,-71.08875416833334,38.564,327931.0544932746,4689493.527610243,19,T,5
1697065246.9284897,77,82806,0,GPS1_Frame,42.338654585,-71.08873341333333,28.104,327932.6946806513,4689490.649956654,19,T,5
1697065249.0421154,78,82807,0,GPS1_Frame,42.33866136333334,-71.08872725833334,28.641,327933.2202320603,4689491.390183607,19,T,5
1697065251.155218,79,82808,0,GPS1_Frame,42.33858879333334,-71.08873323,11.448,327932.53032791184,4689483.343920999,19,T,1
1697065253.2680764,80,82809,0,GPS1_Frame,42.33858675166667,-71.088736095,11.569,327932.288733655,4689483.123007151,19,T,1
1697065255.3817525,81,82810,0,GPS1_Frame,42.33858599333333,-71.08874137,12.02,327931.85209849663,4689483.049474701,19,T,1
1697065257.4948905,82,82811,0,GPS1_Frame,42.338615538333336,-71.08864710333333,2.095,327939.69858929305,4689486.139464616,19,T,1
1697065259.6083705,83,82812,0,GPS1_Frame,42.33861695833333,-71.08864584166666,1.799,327939.80640135193,4689486.294591777,19,T,1
1697065261.7219582,84,82813,0,GPS1_Frame,42.338616421666664,-71.08864631,1.946,327939.7663552115,4689486.235946719,19,T,1
1697065263.8359094,85,82840,0,GPS1_Frame,42.338542073333336,-71.08868039666666,14.022,327936.7554277881,4689478.049106014,19,T,5
1697065265.9496968,86,82841,0,GPS1_Frame,42.33854208333333,-71.08867983166667,13.826,327936.802001102,4689478.049073111,19,T,5
1697065268.062533,87,82842,0,GPS1_Frame,42.338542483333335,-71.08867940666667,13.616,327936.8381046355,4689478.092630049,19,T,5
1697065270.1768498,88,82843,0,GPS1_Frame,42.33854253333333,-71.08867883833334,13.392,327936.8850616609,4689478.097032098,19,T,5
